,Index,IndexType
14404,16615,train
14405,18686,train
14406,2606,train
14407,11456,train
14408,4928,train
14409,9783,train
14410,6564,train
14411,17068,train
14412,6,train
14413,11172,train
14414,7835,train
14415,6583,train
14416,3361,train
14417,12966,train
14418,10135,train
14419,16717,train
14420,13691,train
14421,1635,train
14422,1141,train
14423,16780,train
14424,17686,train
14425,15007,train
14426,14895,train
14427,15434,train
14428,359,train
14429,2070,train
14430,3134,train
14431,5160,train
14432,6990,train
14433,3243,train
14434,17199,train
14435,2242,train
14436,1474,train
14437,1823,train
14438,10081,train
14439,11627,train
14440,3259,train
14441,13341,train
14442,11897,train
14443,10213,train
14444,4020,train
14445,17787,train
14446,8566,train
14447,3500,train
14448,2658,train
14449,17395,train
14450,16400,train
14451,1130,train
14452,13749,train
14453,10516,train
14454,1819,train
14455,7461,train
14456,5624,train
14457,16737,train
14458,17086,train
14459,7064,train
14460,4318,train
14461,9342,train
14462,12336,train
14463,4669,train
14464,9428,train
14465,5476,train
14466,15321,train
14467,18727,train
14468,7980,train
14469,15670,train
14470,1856,train
14471,2282,train
14472,2466,train
14473,12555,train
14474,12285,train
14475,4008,train
14476,13392,train
14477,6401,train
14478,6439,train
14479,18124,train
14480,6031,train
14481,386,train
14482,13989,train
14483,1628,train
14484,11777,train
14485,12916,train
14486,10906,train
14487,16559,train
14488,17370,train
14489,770,train
14490,13851,train
14491,7718,train
14492,7544,train
14493,17786,train
14494,11381,train
14495,4658,train
14496,12497,train
14497,9101,train
14498,10058,train
14499,1842,train
14500,3868,train
14501,5054,train
14502,5889,train
14503,14376,train
14504,17974,train
14505,3808,train
14506,17080,train
14507,935,train
14508,10651,train
14509,1774,train
14510,3744,train
14511,5443,train
14512,17273,train
14513,13969,train
14514,1875,train
14515,3760,train
14516,18190,train
14517,3052,train
14518,13654,train
14519,13146,train
14520,17677,train
14521,4615,train
14522,15812,train
14523,3321,train
14524,17146,train
14525,3311,train
14526,17623,train
14527,16632,train
14528,16796,train
14529,12743,train
14530,12871,train
14531,11595,train
14532,8210,train
14533,11431,train
14534,16018,train
14535,1517,train
14536,17969,train
14537,4492,train
14538,3112,train
14539,16294,train
14540,11834,train
14541,2866,train
14542,855,train
14543,17377,train
14544,4912,train
14545,13860,train
14546,5463,train
14547,5482,train
14548,12605,train
14549,3828,train
14550,4697,train
14551,15200,train
14552,4987,train
14553,4650,train
14554,10288,train
14555,6796,train
14556,5808,train
14557,5410,train
14558,8333,train
14559,2800,train
14560,9836,train
14561,10332,train
14562,12728,train
14563,13778,train
14564,7815,train
14565,4378,train
14566,8921,train
14567,6716,train
14568,2261,train
14569,7429,train
14570,9302,train
14571,17919,train
14572,11190,train
14573,2007,train
14574,193,train
14575,13803,train
14576,17848,train
14577,8770,train
14578,16300,train
14579,771,train
14580,10587,train
14581,12466,train
14582,16924,train
14583,14868,train
14584,14567,train
14585,18609,train
14586,10088,train
14587,6317,train
14588,11851,train
14589,6581,train
14590,1447,train
14591,342,train
14592,13319,train
14593,11328,train
14594,9168,train
14595,17978,train
14596,7368,train
14597,2044,train
14598,7156,train
14599,16288,train
14600,7851,train
14601,10178,train
14602,12132,train
14603,13615,train
14604,1492,train
14605,778,train
14606,9885,train
14607,9277,train
14608,2524,train
14609,5374,train
14610,18045,train
14611,16232,train
14612,14849,train
14613,8259,train
14614,16965,train
14615,40,train
14616,11240,train
14617,17279,train
14618,14424,train
14619,11639,train
14620,6816,train
14621,10704,train
14622,14140,train
14623,1460,train
14624,4493,train
14625,13074,train
14626,13686,train
14627,13947,train
14628,11002,train
14629,15432,train
14630,7230,train
14631,15686,train
14632,10412,train
14633,5075,train
14634,9641,train
14635,17397,train
14636,4088,train
14637,17762,train
14638,14949,train
14639,4249,train
14640,18215,train
14641,10096,train
14642,18421,train
14643,12109,train
14644,6142,train
14645,5661,train
14646,13970,train
14647,15037,train
14648,9031,train
14649,2659,train
14650,141,train
14651,2597,train
14652,6701,train
14653,15223,train
14654,18776,train
14655,7418,train
14656,10449,train
14657,12130,train
14658,16957,train
14659,16013,train
14660,8179,train
14661,11565,train
14662,9528,train
14663,6370,train
14664,4628,train
14665,14478,train
14666,441,train
14667,9794,train
14668,9046,train
14669,3830,train
14670,17999,train
14671,6344,train
14672,17230,train
14673,1958,train
14674,155,train
14675,10487,train
14676,17473,train
14677,4578,train
14678,1089,train
14679,12576,train
14680,9122,train
14681,7950,train
14682,11101,train
14683,17325,train
14684,6416,train
14685,16021,train
14686,9087,train
14687,11439,train
14688,7096,train
14689,1098,train
14690,5433,train
14691,13230,train
14692,6450,train
14693,12328,train
14694,10785,train
14695,3348,train
14696,4079,train
14697,9177,train
14698,18287,train
14699,587,train
14700,9346,train
14701,13269,train
14702,13537,train
14703,16810,train
14704,10964,train
14705,13675,train
14706,16299,train
14707,645,train
14708,11749,train
14709,9587,train
14710,11739,train
14711,15036,train
14712,226,train
14713,3864,train
14714,10592,train
14715,17642,train
14716,18701,train
14717,16154,train
14718,8438,train
14719,1529,train
14720,17136,train
14721,923,train
14722,16775,train
14723,10102,train
14724,7183,train
14725,12150,train
14726,17876,train
14727,2591,train
14728,5906,train
14729,11205,train
14730,7133,train
14731,2307,train
14732,14203,train
14733,612,train
14734,11168,train
14735,6629,train
14736,4135,train
14737,1898,train
14738,13937,train
14739,282,train
14740,258,train
14741,11116,train
14742,18361,train
14743,4943,train
14744,14721,train
14745,11531,train
14746,6971,train
14747,14889,train
14748,13521,train
14749,5223,train
14750,2285,train
14751,8078,train
14752,6710,train
14753,18267,train
14754,10403,train
14755,475,train
14756,16391,train
14757,6411,train
14758,2551,train
14759,6852,train
14760,5546,train
14761,13489,train
14762,17040,train
14763,9203,train
14764,10183,train
14765,13565,train
14766,16280,train
14767,17365,train
14768,7193,train
14769,6823,train
14770,18199,train
14771,781,train
14772,14939,train
14773,10983,train
14774,6519,train
14775,5774,train
14776,13171,train
14777,9283,train
14778,9369,train
14779,18097,train
14780,10271,train
14781,5055,train
14782,10800,train
14783,17960,train
14784,1727,train
14785,16009,train
14786,4666,train
14787,8535,train
14788,3750,train
14789,12924,train
14790,12722,train
14791,11407,train
14792,97,train
14793,3137,train
14794,13368,train
14795,14357,train
14796,13140,train
14797,15177,train
14798,3648,train
14799,10849,train
14800,16776,train
14801,1633,train
14802,12464,train
14803,11861,train
14804,18636,train
14805,6171,train
14806,7521,train
14807,572,train
14808,9879,train
14809,18020,train
14810,597,train
14811,15352,train
14812,7345,train
14813,6304,train
14814,18371,train
14815,16376,train
14816,17092,train
14817,1753,train
14818,5432,train
14819,13183,train
14820,16807,train
14821,18389,train
14822,11929,train
14823,17511,train
14824,9135,train
14825,17757,train
14826,1171,train
14827,15562,train
14828,7927,train
14829,17870,train
14830,18469,train
14831,14531,train
14832,15892,train
14833,18106,train
14834,18244,train
14835,2643,train
14836,5347,train
14837,9032,train
14838,204,train
14839,7896,train
14840,9833,train
14841,2014,train
14842,8461,train
14843,1974,train
14844,162,train
14845,4998,train
14846,17173,train
14847,9557,train
14848,4713,train
14849,9067,train
14850,1431,train
14851,15261,train
14852,12835,train
14853,13975,train
14854,18078,train
14855,7710,train
14856,7736,train
14857,4283,train
14858,7531,train
14859,14139,train
14860,13493,train
14861,10053,train
14862,10851,train
14863,3384,train
14864,2839,train
14865,17272,train
14866,15078,train
14867,15941,train
14868,10595,train
14869,15433,train
14870,2096,train
14871,10195,train
14872,7999,train
14873,17605,train
14874,5017,train
14875,2757,train
14876,6397,train
14877,10077,train
14878,13930,train
14879,14082,train
14880,2097,train
14881,8329,train
14882,9028,train
14883,3471,train
14884,12889,train
14885,14472,train
14886,16230,train
14887,1733,train
14888,1283,train
14889,12485,train
14890,12448,train
14891,10028,train
14892,1019,train
14893,16184,train
14894,17438,train
14895,9518,train
14896,1651,train
14897,830,train
14898,1169,train
14899,10720,train
14900,6256,train
14901,5469,train
14902,16044,train
14903,10258,train
14904,16063,train
14905,11166,train
14906,18352,train
14907,5093,train
14908,541,train
14909,9324,train
14910,12693,train
14911,18277,train
14912,3390,train
14913,12080,train
14914,11154,train
14915,14226,train
14916,16029,train
14917,18809,train
14918,10775,train
14919,11005,train
14920,3959,train
14921,6643,train
14922,16100,train
14923,16087,train
14924,3586,train
14925,16999,train
14926,2563,train
14927,10822,train
14928,16836,train
14929,5036,train
14930,1080,train
14931,5891,train
14932,14537,train
14933,2023,train
14934,13109,train
14935,17926,train
14936,7909,train
14937,17834,train
14938,16610,train
14939,1013,train
14940,14871,train
14941,9235,train
14942,5251,train
14943,9596,train
14944,2179,train
14945,12087,train
14946,5110,train
14947,1778,train
14948,18202,train
14949,15379,train
14950,7604,train
14951,13944,train
14952,17094,train
14953,18816,train
14954,10473,train
14955,14933,train
14956,5132,train
14957,2159,train
14958,11329,train
14959,14042,train
14960,14566,train
14961,6445,train
14962,3967,train
14963,1428,train
14964,3081,train
14965,2520,train
14966,11754,train
14967,10047,train
14968,17084,train
14969,6019,train
14970,16832,train
14971,3727,train
14972,8553,train
14973,17884,train
14974,9496,train
14975,6251,train
14976,5926,train
14977,16406,train
14978,8894,train
14979,8706,train
14980,1376,train
14981,1724,train
14982,3754,train
14983,10517,train
14984,17968,train
14985,4082,train
14986,11870,train
14987,17398,train
14988,12500,train
14989,13057,train
14990,16140,train
14991,10773,train
14992,9951,train
14993,14571,train
14994,18596,train
14995,14215,train
14996,15997,train
14997,7165,train
14998,16913,train
14999,11182,train
15000,4875,train
15001,10736,train
15002,17550,train
15003,15990,train
15004,12258,train
15005,685,train
15006,11435,train
15007,17409,train
15008,14291,train
15009,2461,train
15010,12275,train
15011,11889,train
15012,7128,train
15013,16377,train
15014,5946,train
15015,4583,train
15016,12232,train
15017,13070,train
15018,16905,train
15019,17877,train
15020,3983,train
15021,14686,train
15022,6303,train
15023,9908,train
15024,780,train
15025,5978,train
15026,2196,train
15027,14089,train
15028,18765,train
15029,17316,train
15030,9832,train
15031,6979,train
15032,11824,train
15033,2376,train
15034,11483,train
15035,6511,train
15036,13279,train
15037,18090,train
15038,14473,train
15039,5439,train
15040,10759,train
15041,6493,train
15042,8964,train
15043,5510,train
15044,5330,train
15045,17053,train
15046,4531,train
15047,9866,train
15048,15587,train
15049,16749,train
15050,10142,train
15051,12089,train
15052,16531,train
15053,11280,train
15054,17803,train
15055,7788,train
15056,3456,train
15057,4940,train
15058,9223,train
15059,17849,train
15060,14916,train
15061,7099,train
15062,8080,train
15063,16462,train
15064,17213,train
15065,9312,train
15066,6172,train
15067,3631,train
15068,16955,train
15069,6272,train
15070,392,train
15071,3191,train
15072,16,train
15073,18460,train
15074,17470,train
15075,7394,train
15076,593,train
15077,4719,train
15078,5827,train
15079,10749,train
15080,4798,train
15081,10634,train
15082,4795,train
15083,11234,train
15084,8656,train
15085,163,train
15086,671,train
15087,14308,train
15088,18679,train
15089,16052,train
15090,14828,train
15091,5542,train
15092,7993,train
15093,10900,train
15094,7758,train
15095,4837,train
15096,6548,train
15097,4481,train
15098,3716,train
15099,10837,train
15100,6140,train
15101,9956,train
15102,1549,train
15103,14818,train
15104,767,train
15105,5693,train
15106,9700,train
15107,18788,train
15108,4517,train
15109,12411,train
15110,18025,train
15111,17000,train
15112,3292,train
15113,9011,train
15114,1403,train
15115,1382,train
15116,10340,train
15117,1638,train
15118,14083,train
15119,8800,train
15120,6406,train
15121,9074,train
15122,5448,train
15123,12168,train
15124,5078,train
15125,13564,train
15126,3850,train
15127,6488,train
15128,10145,train
15129,13828,train
15130,7154,train
15131,17360,train
15132,6610,train
15133,5179,train
15134,12330,train
15135,18312,train
15136,2494,train
15137,845,train
15138,8734,train
15139,11916,train
15140,11871,train
15141,12415,train
15142,7967,train
15143,7340,train
15144,13891,train
15145,17950,train
15146,7137,train
15147,2964,train
15148,15751,train
15149,15476,train
15150,5772,train
15151,2530,train
15152,11138,train
15153,18867,train
15154,14716,train
15155,8429,train
15156,4917,train
15157,5901,train
15158,8286,train
15159,17525,train
15160,5656,train
15161,16127,train
15162,5907,train
15163,7373,train
15164,6721,train
15165,18205,train
15166,12686,train
15167,8264,train
15168,7693,train
15169,8325,train
15170,18805,train
15171,12265,train
15172,11421,train
15173,1826,train
15174,12329,train
15175,560,train
15176,4107,train
15177,5435,train
15178,4437,train
15179,10382,train
15180,4406,train
15181,18449,train
15182,9917,train
15183,17933,train
15184,15096,train
15185,2817,train
15186,16724,train
15187,5782,train
15188,16163,train
15189,9715,train
15190,10699,train
15191,18329,train
15192,4895,train
15193,18119,train
15194,148,train
15195,16669,train
15196,8555,train
15197,15463,train
15198,4443,train
15199,7446,train
15200,236,train
15201,15901,train
15202,18499,train
15203,10754,train
15204,7123,train
15205,10123,train
15206,13711,train
15207,3083,train
15208,632,train
15209,2665,train
15210,17446,train
15211,17361,train
15212,10526,train
15213,15836,train
15214,10060,train
15215,14788,train
15216,12075,train
15217,17422,train
15218,14109,train
15219,9686,train
15220,5249,train
15221,8533,train
15222,7426,train
15223,12345,train
15224,17560,train
15225,7979,train
15226,18147,train
15227,1735,train
15228,14484,train
15229,4255,train
15230,17202,train
15231,2475,train
15232,10756,train
15233,18851,train
15234,3713,train
15235,6704,train
15236,17091,train
15237,18137,train
15238,5189,train
15239,17657,train
15240,16456,train
15241,14210,train
15242,7843,train
15243,12640,train
15244,14052,train
15245,13031,train
15246,18559,train
15247,6764,train
15248,10793,train
15249,1125,train
15250,18635,train
15251,11543,train
15252,4358,train
15253,14114,train
15254,18854,train
15255,7421,train
15256,6652,train
15257,9160,train
15258,7622,train
15259,987,train
15260,16014,train
15261,2852,train
15262,11695,train
15263,8853,train
15264,16336,train
15265,14996,train
15266,17014,train
15267,16866,train
15268,9654,train
15269,3040,train
15270,16035,train
15271,5010,train
15272,17695,train
15273,3273,train
15274,7227,train
15275,3683,train
15276,6807,train
15277,12337,train
15278,1316,train
15279,3225,train
15280,17399,train
15281,9852,train
15282,5752,train
15283,10617,train
15284,16393,train
15285,4616,train
15286,18366,train
15287,1300,train
15288,15222,train
15289,18404,train
15290,13673,train
15291,9900,train
15292,5495,train
15293,9600,train
15294,1798,train
15295,12149,train
15296,9667,train
15297,6441,train
15298,8636,train
15299,15600,train
15300,3654,train
15301,7052,train
15302,15945,train
15303,11371,train
15304,15710,train
15305,1286,train
15306,2137,train
15307,10828,train
15308,12208,train
15309,12289,train
15310,9873,train
15311,16489,train
15312,13467,train
15313,6894,train
15314,9884,train
15315,3610,train
15316,7151,train
15317,6012,train
15318,13645,train
15319,14113,train
15320,4882,train
15321,16524,train
15322,13076,train
15323,12611,train
15324,12046,train
15325,4146,train
15326,8906,train
15327,6542,train
15328,4431,train
15329,17298,train
15330,406,train
15331,17313,train
15332,13178,train
15333,16173,train
15334,8234,train
15335,11022,train
15336,14051,train
15337,11563,train
15338,11556,train
15339,16353,train
15340,11,train
15341,4760,train
15342,1177,train
15343,10693,train
15344,2863,train
15345,6471,train
15346,9218,train
15347,12040,train
15348,2989,train
15349,11207,train
15350,7010,train
15351,11530,train
15352,14437,train
15353,8927,train
15354,12592,train
15355,18645,train
15356,2875,train
15357,12178,train
15358,9108,train
15359,2190,train
15360,17754,train
15361,3726,train
15362,16838,train
15363,9013,train
15364,8189,train
15365,1367,train
15366,3712,train
15367,5450,train
15368,15638,train
15369,1000,train
15370,7761,train
15371,3553,train
15372,4114,train
15373,1667,train
15374,3173,train
15375,15740,train
15376,18333,train
15377,488,train
15378,17614,train
15379,12975,train
15380,7848,train
15381,5704,train
15382,18547,train
15383,8133,train
15384,17087,train
15385,5105,train
15386,17837,train
15387,3291,train
15388,8125,train
15389,11865,train
15390,13380,train
15391,9519,train
15392,13965,train
15393,14287,train
15394,13598,train
15395,17961,train
15396,4440,train
15397,10055,train
15398,18423,train
15399,18189,train
15400,18325,train
15401,15504,train
15402,15577,train
15403,5238,train
15404,14646,train
15405,15552,train
15406,12373,train
15407,18295,train
15408,13669,train
15409,7519,train
15410,9991,train
15411,9206,train
15412,9556,train
15413,10225,train
15414,4470,train
15415,17275,train
15416,10985,train
15417,1969,train
15418,12595,train
15419,5757,train
15420,6294,train
15421,12115,train
15422,13605,train
15423,7595,train
15424,9110,train
15425,3249,train
15426,6570,train
15427,6638,train
15428,15398,train
15429,12504,train
15430,125,train
15431,16170,train
15432,5370,train
15433,1239,train
15434,2289,train
15435,8467,train
15436,1229,train
15437,9200,train
15438,6980,train
15439,5178,train
15440,10724,train
15441,1058,train
15442,6262,train
15443,15360,train
15444,281,train
15445,14846,train
15446,968,train
15447,16001,train
15448,1939,train
15449,619,train
15450,1742,train
15451,14135,train
15452,9847,train
15453,3568,train
15454,15563,train
15455,6116,train
15456,3178,train
15457,9499,train
15458,6099,train
15459,16959,train
15460,10552,train
15461,13994,train
15462,17765,train
15463,15635,train
15464,6276,train
15465,9472,train
15466,13149,train
15467,11083,train
15468,5724,train
15469,10831,train
15470,16653,train
15471,629,train
15472,11970,train
15473,6430,train
15474,3374,train
15475,12588,train
15476,13760,train
15477,10238,train
15478,2113,train
15479,3216,train
15480,13125,train
15481,3814,train
15482,8321,train
15483,3155,train
15484,14296,train
15485,2278,train
15486,4599,train
15487,13,train
15488,1646,train
15489,2365,train
15490,4648,train
15491,12197,train
15492,374,train
15493,17472,train
15494,525,train
15495,9131,train
15496,11561,train
15497,13910,train
15498,12765,train
15499,529,train
15500,15596,train
15501,9461,train
15502,12473,train
15503,12201,train
15504,12582,train
15505,11171,train
15506,18749,train
15507,12003,train
15508,6563,train
15509,4703,train
15510,15282,train
15511,15921,train
15512,18653,train
15513,955,train
15514,6675,train
15515,3453,train
15516,12803,train
15517,15140,train
15518,8595,train
15519,2071,train
15520,956,train
15521,16542,train
15522,14036,train
15523,7005,train
15524,352,train
15525,13518,train
15526,16309,train
15527,6236,train
15528,12732,train
15529,8946,train
15530,14025,train
15531,17901,train
15532,2920,train
15533,15711,train
15534,4644,train
15535,661,train
15536,16082,train
15537,7057,train
15538,10181,train
15539,16690,train
15540,4790,train
15541,2356,train
15542,11894,train
15543,18558,train
15544,13612,train
15545,1560,train
15546,11787,train
15547,10326,train
15548,7179,train
15549,15349,train
15550,15313,train
15551,13258,train
15552,4109,train
15553,514,train
15554,894,train
15555,8601,train
15556,16405,train
15557,18817,train
15558,899,train
15559,207,train
15560,17923,train
15561,458,train
15562,2430,train
15563,13629,train
15564,3389,train
15565,3911,train
15566,552,train
15567,6917,train
15568,1925,train
15569,17018,train
15570,6082,train
15571,18219,train
15572,17548,train
15573,105,train
15574,3041,train
15575,16369,train
15576,10361,train
15577,89,train
15578,15525,train
15579,10433,train
15580,17301,train
15581,14451,train
15582,12236,train
15583,14056,train
15584,6368,train
15585,16385,train
15586,9127,train
15587,8905,train
15588,2720,train
15589,16019,train
15590,13621,train
15591,8783,train
15592,15822,train
15593,18708,train
15594,18392,train
15595,10640,train
15596,9768,train
15597,13399,train
15598,3762,train
15599,213,train
15600,17162,train
15601,8920,train
15602,6154,train
15603,8357,train
15604,4167,train
15605,16967,train
15606,18853,train
15607,16500,train
15608,5109,train
15609,18668,train
15610,17904,train
15611,8712,train
15612,1763,train
15613,13547,train
15614,11536,train
15615,15069,train
15616,3224,train
15617,526,train
15618,15251,train
15619,12091,train
15620,5655,train
15621,8884,train
15622,6059,train
15623,17343,train
15624,6342,train
15625,13997,train
15626,17434,train
15627,8782,train
15628,8711,train
15629,3380,train
15630,3676,train
15631,5776,train
15632,17984,train
15633,6573,train
15634,1607,train
15635,18865,train
15636,15883,train
15637,17175,train
15638,8984,train
15639,15522,train
15640,1980,train
15641,11425,train
15642,17317,train
15643,12155,train
15644,12857,train
15645,7424,train
15646,5626,train
15647,1682,train
15648,16133,train
15649,16335,train
15650,6446,train
15651,988,train
15652,15083,train
15653,11645,train
15654,11722,train
15655,3093,train
15656,13261,train
15657,13998,train
15658,17482,train
15659,10396,train
15660,2844,train
15661,9078,train
15662,3342,train
15663,16422,train
15664,6540,train
15665,14288,train
15666,3356,train
15667,13025,train
15668,11745,train
15669,11801,train
15670,14414,train
15671,7813,train
15672,18630,train
15673,2428,train
15674,11939,train
15675,17070,train
15676,4799,train
15677,2353,train
15678,16378,train
15679,11383,train
15680,9077,train
15681,8073,train
15682,14859,train
15683,17424,train
15684,18438,train
15685,7491,train
15686,12771,train
15687,7059,train
15688,13507,train
15689,16661,train
15690,5084,train
15691,2382,train
15692,571,train
15693,1435,train
15694,13281,train
15695,9439,train
15696,11718,train
15697,14749,train
15698,10706,train
15699,5445,train
15700,1007,train
15701,4543,train
15702,12987,train
15703,7009,train
15704,2064,train
15705,1136,train
15706,9882,train
15707,10177,train
15708,294,train
15709,16077,train
15710,3998,train
15711,9766,train
15712,3741,train
15713,11700,train
15714,2719,train
15715,18148,train
15716,12713,train
15717,14870,train
15718,16370,train
15719,2808,train
15720,9017,train
15721,16940,train
15722,16106,train
15723,2469,train
15724,3738,train
15725,13481,train
15726,362,train
15727,6924,train
15728,14688,train
15729,2139,train
15730,7314,train
15731,1312,train
15732,6183,train
15733,11303,train
15734,1591,train
15735,2396,train
15736,16701,train
15737,14559,train
15738,9516,train
15739,5233,train
15740,17846,train
15741,8987,train
15742,3020,train
15743,9903,train
15744,8228,train
15745,9105,train
15746,13913,train
15747,5295,train
15748,3972,train
15749,14663,train
15750,4133,train
15751,974,train
15752,7291,train
15753,15585,train
15754,17338,train
15755,9752,train
15756,13774,train
15757,5016,train
15758,17602,train
15759,10874,train
15760,13239,train
15761,11873,train
15762,1933,train
15763,4675,train
15764,10222,train
15765,892,train
15766,7287,train
15767,7906,train
15768,14551,train
15769,7657,train
15770,10106,train
15771,11362,train
15772,13832,train
15773,726,train
15774,7214,train
15775,8245,train
15776,15876,train
15777,14199,train
15778,10745,train
15779,17320,train
15780,17208,train
15781,7274,train
15782,11593,train
15783,1389,train
15784,3564,train
15785,9076,train
15786,5429,train
15787,18761,train
15788,16220,train
15789,14899,train
15790,15512,train
15791,14561,train
15792,1868,train
15793,8202,train
15794,806,train
15795,4805,train
15796,17781,train
15797,12260,train
15798,18089,train
15799,18829,train
15800,10426,train
15801,9155,train
15802,15152,train
15803,4494,train
15804,2632,train
15805,14286,train
15806,7832,train
15807,14269,train
15808,145,train
15809,2033,train
15810,1165,train
15811,11692,train
15812,2050,train
15813,10816,train
15814,12676,train
15815,3430,train
15816,17727,train
15817,7069,train
15818,4361,train
15819,10616,train
15820,271,train
15821,12984,train
15822,8436,train
15823,12316,train
15824,18667,train
15825,9005,train
15826,18566,train
15827,3810,train
15828,13919,train
15829,15775,train
15830,9996,train
15831,4346,train
15832,545,train
15833,8502,train
15834,11713,train
15835,15229,train
15836,9323,train
15837,13737,train
15838,15520,train
15839,7564,train
15840,17304,train
15841,15317,train
15842,11779,train
15843,6640,train
15844,8230,train
15845,12651,train
15846,2983,train
15847,16514,train
15848,13409,train
15849,2667,train
15850,9374,train
15851,614,train
15852,4497,train
15853,3294,train
15854,6737,train
15855,1500,train
15856,9018,train
15857,18057,train
15858,15023,train
15859,11122,train
15860,4232,train
15861,8820,train
15862,4430,train
15863,12045,train
15864,16774,train
15865,12182,train
15866,8592,train
15867,4806,train
15868,17899,train
15869,13849,train
15870,11918,train
15871,15896,train
15872,5319,train
15873,7119,train
15874,2421,train
15875,1750,train
15876,11344,train
15877,12254,train
15878,18617,train
15879,338,train
15880,11855,train
15881,1341,train
15882,3640,train
15883,16713,train
15884,3004,train
15885,6960,train
15886,4090,train
15887,16314,train
15888,9650,train
15889,8363,train
15890,18253,train
15891,12418,train
15892,13350,train
15893,17935,train
15894,9130,train
15895,60,train
15896,1240,train
15897,5136,train
15898,2343,train
15899,15048,train
15900,2120,train
15901,1524,train
15902,7617,train
15903,153,train
15904,14536,train
15905,481,train
15906,6122,train
15907,12652,train
15908,12112,train
15909,15850,train
15910,1762,train
15911,15826,train
15912,15507,train
15913,8942,train
15914,7715,train
15915,4853,train
15916,2711,train
15917,17717,train
15918,11046,train
15919,6819,train
15920,13081,train
15921,11555,train
15922,17770,train
15923,5941,train
15924,3067,train
15925,3629,train
15926,3028,train
15927,2969,train
15928,11664,train
15929,8646,train
15930,15156,train
15931,18051,train
15932,4263,train
15933,17029,train
15934,15646,train
15935,7992,train
15936,16725,train
15937,8041,train
15938,15988,train
15939,1622,train
15940,12875,train
15941,7184,train
15942,5475,train
15943,16458,train
15944,8996,train
15945,11372,train
15946,8633,train
15947,17685,train
15948,1304,train
15949,8428,train
15950,4033,train
15951,2599,train
15952,12808,train
15953,2573,train
15954,3186,train
15955,4831,train
15956,16086,train
15957,2106,train
15958,15517,train
15959,12880,train
15960,17771,train
15961,18578,train
15962,7083,train
15963,13192,train
15964,1279,train
15965,13221,train
15966,804,train
15967,14596,train
15968,11382,train
15969,4566,train
15970,18573,train
15971,15358,train
15972,4841,train
15973,10112,train
15974,8705,train
15975,17692,train
15976,13859,train
15977,9106,train
15978,3452,train
15979,2198,train
15980,16032,train
15981,4425,train
15982,6150,train
15983,14289,train
15984,17327,train
15985,822,train
15986,15070,train
15987,8356,train
15988,12175,train
15989,15149,train
15990,9503,train
15991,18432,train
15992,17951,train
15993,13575,train
15994,3054,train
15995,7218,train
15996,6722,train
15997,3300,train
15998,8519,train
15999,16380,train
16000,10682,train
16001,14295,train
16002,10998,train
16003,12600,train
16004,17216,train
16005,11271,train
16006,18693,train
16007,7643,train
16008,16438,train
16009,14422,train
16010,10093,train
16011,1481,train
16012,4873,train
16013,13087,train
16014,16002,train
16015,8038,train
16016,12342,train
16017,5797,train
16018,11485,train
16019,5232,train
16020,6645,train
16021,15534,train
16022,5490,train
16023,768,train
16024,7311,train
16025,18813,train
16026,2717,train
16027,2079,train
16028,951,train
16029,2482,train
16030,9181,train
16031,1759,train
16032,9984,train
16033,9916,train
16034,4243,train
16035,17072,train
16036,13395,train
16037,4944,train
16038,17350,train
16039,5588,train
16040,16241,train
16041,10395,train
16042,4757,train
16043,4380,train
16044,13472,train
16045,12997,train
16046,5299,train
16047,1990,train
16048,12312,train
16049,12951,train
16050,17589,train
16051,13490,train
16052,4971,train
16053,18628,train
16054,13226,train
16055,6783,train
16056,3600,train
16057,18847,train
16058,8070,train
16059,8577,train
16060,7973,train
16061,10314,train
16062,1625,train
16063,16920,train
16064,7970,train
16065,13224,train
16066,4212,train
16067,6456,train
16068,9524,train
16069,11694,train
16070,2708,train
16071,6514,train
16072,4662,train
16073,1854,train
16074,3072,train
16075,14755,train
16076,1645,train
16077,3417,train
16078,3476,train
16079,11053,train
16080,1792,train
16081,13718,train
16082,15114,train
16083,3797,train
16084,3368,train
16085,11559,train
16086,7196,train
16087,11641,train
16088,8795,train
16089,126,train
16090,5959,train
16091,13635,train
16092,15343,train
16093,4451,train
16094,7147,train
16095,827,train
16096,18541,train
16097,17368,train
16098,11473,train
16099,7783,train
16100,10380,train
16101,18490,train
16102,2443,train
16103,10541,train
16104,16729,train
16105,814,train
16106,12999,train
16107,11397,train
16108,18024,train
16109,18678,train
16110,14153,train
16111,12298,train
16112,5779,train
16113,2116,train
16114,793,train
16115,10147,train
16116,6898,train
16117,2674,train
16118,16478,train
16119,15770,train
16120,3756,train
16121,2891,train
16122,14382,train
16123,3228,train
16124,7863,train
16125,6359,train
16126,18145,train
16127,13429,train
16128,11104,train
16129,13946,train
16130,4612,train
16131,2243,train
16132,5373,train
16133,2336,train
16134,17334,train
16135,11260,train
16136,1120,train
16137,10789,train
16138,419,train
16139,922,train
16140,9446,train
16141,5408,train
16142,5788,train
16143,15374,train
16144,17586,train
16145,8389,train
16146,1970,train
16147,11302,train
16148,4018,train
16149,3687,train
16150,12790,train
16151,11246,train
16152,1248,train
16153,2192,train
16154,9184,train
16155,4670,train
16156,5984,train
16157,6565,train
16158,7804,train
16159,11954,train
16160,6943,train
16161,9510,train
16162,10535,train
16163,17449,train
